Weight,Word
71,BUCKHORN
71,FORT BRAGG
71,NEW CANAAN
71,POWHATAN
71,ST CHARLES
71,SEEKONK
71,DESTIN
71,NORTH TONAWANDA
71,ATKINS
71,EAGLE BUTTE
71,EAST BOSTON
71,BEMIDJI
71,LAKE MARY
71,MONTROSE
71,JAMESVILLE
71,CENTRE
71,BAXLEY
71,HARRISONVILLE
71,SANGERVILLE
71,DOWNER GROVE
71,MIDWAY
71,VALRICO
71,WEST BOYLSTON
71,DOWNEY
71,SOUTH WINDSOR
71,HASBROUCK HEIGHTS
71,PENN VALLEY
71,THOMASTON
71,NIAGARA FALLS
71,VALLEJO
71,MT ZION
71,ESPARTO
71,CANUTILLO
71,GAUTIER
71,WATFORD CITY
71,TN
71,EXCELSIOR SPRINGS
71,NEW LONDON
71,MASSAPEQUA PARK
71,KITTERY
71,RANCHO PALOS VERDES
71,MARINA
71,CHARLES TOWN
71,PEKIN
71,EASTLAKE
71,HARRISVILLE
71,NEW ROADS
71,KATONAH
71,LA CRESCENTA
71,FEASTERVILLE-TREVOSE
71,WYNDMOOR
71,GULF SHORES
71,GRAND HAVEN
71,BECHTELSVILLE
71,PENDERGRASS
71,CLAWSON
71,FRAZER
71,WHITEVILLE
71,WAYNESBORO
71,FOREST LAKE
71,LABELLE
71,SAULT SAINTE MARIE
71,ZELIENOPLE
71,FORT FAIRFIELD
71,SNOQUALMIE
71,MANNINGTON
71,LA VERKIN
71,ASHLAND CITY
71,LEAVENWORTH
71,BELGRADE
71,MARBLEHEAD
71,AGAWAM
71,CANADIAN
71,GALT
71,RUPERT
71,PINGREE GROVE
71,NORTH PLATTE
71,NEW PLYMOUTH
71,WELLESLEY HILLS
71,WESTPORT
71,BAY MINETTE
71,EAST FALMOUTH
71,DARLINGTON
71,BEACON
71,ASTON
71,CARLTON
71,OSHKOSH
71,MORAINE
71,SUITLAND
71,BOYCE
71,EASTPORT
71,CARLISLE
71,KINGSVILLE
71,PERRY HALL
71,PEOSTA
71,PELL CITY
71,VERNON ROCKVILLE
71,RICEVILLE
71,ROYERSFORD
71,HUXLEY
71,TIPTON
71,CHESWICK
71,CAZENOVIA
71,GALESBURG
71,MISSION HILLS
71,SUGARCREEK
71,LANGHORNE
71,NANTUCKET
71,ROSELLE
71,PENFIELD
71,PAW PAW
71,HELENA
71,ODENTON
71,PORT CHARLOTTE
71,PONCE
71,HARMON
71,OZONA
71,SOUTH HOLLAND
71,NACOGDOCHES
71,E. PALO ALTO
71,SUPERIOR
71,GRAFTON
71,EAST SYRACUSE
71,LAKE CRYSTAL
71,MT. EPHRAIM
71,JARRELL
71,ANNAPOLIS JUNCTION
71,SHEBOYGAN FALLS
71,BATH
71,MOUNT PROSPECT
71,RIALTO
71,MCALESTER
71,BRIMHALL
71,ESCALON
71,ROCKY HILL
71,FERNDALE
71,BELL
71,SALLISAW
71,KILAUEA
71,OLDSMAR
71,TEWKSBURY
71,ESSEXVILLE
71,TISCH MILLS
71,VENETA
71,LOOMIS
71,WATKINSVILLE
71,FORT PAYNE
71,CIT OF INDUSTRY
71,PINE RIVER
71,ELLENBURG DEPOT
71,GRAIN VALLEY
71,ROCKMART
71,EUCLID
71,DELAND
71,KAHULUI
71,SPRING BRANCH
71,LAND O LAKES
71,PORTOLA
71,COACHELLA
71,GROTON
71,CARENCRO
71,ZIMMERMAN
71,GARFIELD
71,MINOOKA
71,ESTES PARK
71,CENTRAL POINT
71,NEW BOSTON
71,ORANGE BEACH
71,CARTERSVILLE
71,KENNEWICK
71,SARTELL
71,ANTIOCH
71,HAROLD
71,CERRITOS
71,BATTLE CREEK
71,CHERRY VALLEY
71,STANFORD
71,COLLINGDALE
71,WESTERVILLE
71,BRIDGEWATER
71,ROLLING HILLS ESTATES
71,BAMBERG
71,SANIBEL
71,NEW BRIGHTON
71,PORTALES
71,LOCUST VALLEY
71,WILBRAHAM
71,STANFIELD
71,MOUNTAIN LAKE PARK
71,LA HABRA
71,HILMAR
71,QUARRYVILLE
71,SHARPSVILLE
71,WHITEFISH
71,MOUNT ARLINGTON
71,GLEN ALLEN
71,SALIX
71,GREENBRIER
71,GRIFFITH
71,WESTBROOK
71,GAYLORD
71,CODY
71,LAWRENCE TOWNSHIP
71,COLLEGE POINT
71,POUGHKEEPSIE
71,BARRON
71,GILLETTE
71,HOFFMAN ESTATES
71,PUNTA GORDA
71,EAST WINDSOR
71,STRATHAM
71,ELVERSON
71,MENIFEE
71,MAGNOLIA
71,RIDGEFIELD PARK
71,PORT ISABEL
71,RIO GRANDE
71,MARYVILLE
71,MACCLENNY
71,WADENA
71,PORTAGEVILLE
71,SANDWICH
71,EARTH CITY
71,SAN MARTIN
71,WINNEBAGO
71,SN BERNRDNO
71,ARDMORE
71,FARMERS BRANCH
71,ST. LOUIS PARK
71,FELTON
71,SOUTH OGDEN
71,RICHMOND HEIGHTS
71,PEARSALL
71,PAINESVILLE
71,NORWAY
71,MARTIN
71,SCHAEFFERSTOWN
71,GUILFORD
71,THE VILLAGES
71,UPTON
71,BETHPAGE
71,HAZLET
71,MECHANIC FALLS
71,ASTORIA
71,CACTUS
71,PANAMA CITY
71,MELLEN
71,BEACH HAVEN
71,ZEBULON
71,NORTHEAST HARBOR
71,JOPPA
71,WEST HARRISON
71,JANESVILLE
71,AVERILL PARK
71,LOCK HAVEN
71,CASTAIC
71,LA FERIA
71,BALLSTON SPA
71,CROSSETT
71,RUTLAND
71,SAUGET
71,ENGLEWOOD CLIFFS
71,ERLANGER
71,BLAIRSVILLE
71,VADNAIS HEIGHTS
71,MERRIMACK
71,PINE
71,WEED
71,PENN YAN
71,JERSEY CITY
71,GLENDALE HEIGHTS
71,PACIFICA
71,CRYSTAL CITY
71,SHERMAN
71,HOLLIS
71,BRANSON
71,POOLER
71,FERN BCH
71,CARROLLTOWN
71,OAKDALE
71,GALLIPOLIS
71,OSTERVILLE
71,BOONVILLE
71,EAGAN
71,LAFAYETTE HILL
71,MESQUITE
71,HASLET
71,PINEHURST
71,EMMITSBURG
71,EL MIRAGE
71,HERMOSA BEACH
71,POCOMOKE CITY
71,CRESCO
71,COUNCIL BLUFFS
71,EDEN
71,KILLEEN
71,WHITEFORD
71,ROCKWALL
71,PALMETTO
71,SCOTIA
71,GREER
71,POWELL
71,JERSEY VILLAGE
71,MC DONALD
71,BENTON
71,ADA
71,GRASS VALLEY
71,LAMESA
71,PACOIMA
71,SPARTA
71,SUNBURY
71,CATOOSA
71,LONE TREE
71,PALM BAY
71,TROPHY CLUB
71,HARTVILLE
71,OLNEY
71,HUNTINGTOWN
71,HOLYOKE
71,NAUGATUCK
71,GOLETA
71,PITTSFIELD
71,SHELBY
71,NEPHI
71,PARIS
71,NOGALES
71,WINSTED
71,MAUNALOA
71,HOPKINS
71,MOUNT HOLLY
71,NORTH SALT LAKE
71,FORT HALL
71,KING GEORGE
71,SANDSTON
71,WILLIAMSTOWN
71,MONCURE
71,VIDOR
71,GRANGER
71,LOUISA
71,TIFFIN
71,W HOLLYWOOD
71,BALDWIN PARK
71,REDDICK
71,OREGON
71,CHEHALIS
71,NORTHVILLE
71,CARO
71,NAPOLEONVILLE
71,BRIGHAM CITY
71,BOLIVAR
71,BAYPORT
71,DIMONDALE
71,ARGYLE
71,ELK RIVER
71,ABERDEEN PROVING GROUND
71,HARRISON TOWNSHIP
71,ANAHOLA
71,ALPENA
71,BELOIT
71,COUPEVILLE
71,OAK HILL
71,VOORHEES
71,ORTONVILLE
71,HUNTINGTON PARK
71,EAST GREENBUSH
71,LONG BRANCH
71,NORTON SHORES
71,EDWARDS
71,SAINT FRANCIS
71,PLEASANT VIEW
71,OLIVE BRANCH
71,ANAMOSA
71,SAN JUAN CAPISTRANO
71,FEASTERVILLE
71,NEVADA
71,WATCHUNG
71,RUSSELLVILLE
71,TWINSBURG
71,MACY
71,SEQUIM
71,ELBERTON
71,LAKEWOOD RANCH
71,ROUND LAKE
71,CHESTERTON
71,MCKEES ROCKS
71,MINCO
71,KALEVA
71,ATCHISON
71,SULPHUR
71,WESTMORELAND
71,KEWASKUM
71,SOUTH PARK
71,MOUNT KISCO
71,CONSHOHOCKEN
71,SCITUATE
71,KNIGHTS LANDING
71,AITKIN
71,PAHRUMP
71,SHELTER ISLAND
71,ALVIN
71,GREENPORT
71,SLATON
71,LAURENS
71,NORTH FT MYERS
71,RANCHO DOMINGUEZ
71,CHELAN
71,EVERGREEN PARK
71,DEARBORN
71,SKIPPACK
71,UNION GROVE
71,BELDING
71,BLOOMBURG
71,PAWLING
71,TEMPLE
71,DOWNINGTOWN
71,WEST MONROE
71,MILL VALLEY
71,CASA GRANDE
71,THORNWOOD
71,HARMONY
71,NARVON
71,WEST GROVE
71,BOYERTOWN
71,FEURA BUSH
71,COLONIE
71,BILLERICA
71,NORTH ANSON
71,PLANT CTY
71,MAHWAH
71,PENNSBURG
71,TOUCHET
71,WHITESTOWN
71,GROSSE ILE
71,KAUFMAN
71,WILDOMAR
71,RIMFOREST
71,IRWIN
71,CIMARRON
71,ANGIER
71,HIGHSPIRE
71,LAKE MILLS
71,HERCULANEUM
71,TOPSFIELD
71,JONESVILLE
71,ESSINGTON
71,WHITE HOUSE
71,HOLMDEL
71,SAINT CROIX FALLS
71,PRESCOTT
71,WAIANAE
71,MOROVIS
71,NORTH SIOUX CITY
71,ELMWOOD PARK
71,MYTON
71,GRAYSON
71,SOUTHAVEN
71,EAST ORANGE
71,GERING
71,WELCOME
71,HOBART
71,SPEONK
71,BARRINGTON
71,EAST PEORIA
71,ENDICOTT
470,Fuzzy Wuzzy
